country,variable,value,estimate_weighted,estimate_weighted_se,estimate_weighted_95ci_low,estimate_weighted_95ci_upp,n_unweighted,question_text,notes
ID,covid_comparison_lonely,Less lonely,0.38416989228338116,0.014528444627476584,0.35611248210916613,0.413019915023881,786,"Compared to before the [insert local term for coronavirus] pandemic, do you now feel more lonely, less lonely, or the same as you did before? By lonely, I mean how much you feel emotionally isolated from people.",NA
ID,covid_comparison_lonely,More lonely,0.06754112287839732,0.006336322108128128,0.05612935254003108,0.08107375372576847,129,"Compared to before the [insert local term for coronavirus] pandemic, do you now feel more lonely, less lonely, or the same as you did before? By lonely, I mean how much you feel emotionally isolated from people.",NA
ID,covid_comparison_lonely,DK/NR,0.007688208397444401,0.0025967025143601753,0.0039596568646100725,0.01487526090311003,20,"Compared to before the [insert local term for coronavirus] pandemic, do you now feel more lonely, less lonely, or the same as you did before? By lonely, I mean how much you feel emotionally isolated from people.",NA
IN,covid_comparison_lonely,The same as you did before,0.41124086442245866,0.018489977262266047,0.375533032683284,0.44790866577646626,814,"Compared to before the [insert local term for coronavirus] pandemic, do you now feel more lonely, less lonely, or the same as you did before? By lonely, I mean how much you feel emotionally isolated from people.",NA
IN,covid_comparison_lonely,Less lonely,0.44212263117670625,0.015494044552632796,0.4119998238418761,0.4726773865843658,902,"Compared to before the [insert local term for coronavirus] pandemic, do you now feel more lonely, less lonely, or the same as you did before? By lonely, I mean how much you feel emotionally isolated from people.",NA
IN,covid_comparison_lonely,More lonely,0.1353304090356132,0.010205548786553754,0.11654012464671969,0.15661326230980688,267,"Compared to before the [insert local term for coronavirus] pandemic, do you now feel more lonely, less lonely, or the same as you did before? By lonely, I mean how much you feel emotionally isolated from people.",NA
IN,covid_comparison_lonely,DK/NR,0.011306095860820644,0.0031927099812647836,0.0064899660697791016,0.019625620572025694,17,"Compared to before the [insert local term for coronavirus] pandemic, do you now feel more lonely, less lonely, or the same as you did before? By lonely, I mean how much you feel emotionally isolated from people.",NA
MX,covid_comparison_lonely,The same as you did before,0.6388548442874342,0.013738845125031417,0.6115080350011128,0.6653301781334411,1263,"Compared to before the [insert local term for coronavirus] pandemic, do you now feel more lonely, less lonely, or the same as you did before? By lonely, I mean how much you feel emotionally isolated from people.",NA
MX,covid_comparison_lonely,Less lonely,0.24617521661494005,0.01290457898562844,0.22175890369229032,0.27233908650805766,483,"Compared to before the [insert local term for coronavirus] pandemic, do you now feel more lonely, less lonely, or the same as you did before? By lonely, I mean how much you feel emotionally isolated from people.",NA
MX,covid_comparison_lonely,More lonely,0.11319815643646677,0.008154745547437727,0.09816863700544821,0.1301964864784133,251,"Compared to before the [insert local term for coronavirus] pandemic, do you now feel more lonely, less lonely, or the same as you did before? By lonely, I mean how much you feel emotionally isolated from people.",NA
MX,covid_comparison_lonely,DK/NR,0.0017717826761034499,0.0011630740308723807,4.887282880083067e-4,0.006401655453603713,4,"Compared to before the [insert local term for coronavirus] pandemic, do you now feel more lonely, less lonely, or the same as you did before? By lonely, I mean how much you feel emotionally isolated from people.",NA
US,covid_comparison_lonely,The same as you did before,0.6347379430403378,0.012578034027687472,0.6097444974606787,0.6590258242365741,1342,"Compared to before the [insert local term for coronavirus] pandemic, do you now feel more lonely, less lonely, or the same as you did before? By lonely, I mean how much you feel emotionally isolated from people.",NA
US,covid_comparison_lonely,Less lonely,0.1412270328602612,0.009453525687933593,0.1236893155644563,0.16079511891734383,245,"Compared to before the [insert local term for coronavirus] pandemic, do you now feel more lonely, less lonely, or the same as you did before? By lonely, I mean how much you feel emotionally isolated from people.",NA
US,covid_comparison_lonely,More lonely,0.21517378307752283,0.010674708234116379,0.19498479326761164,0.23683816694802387,410,"Compared to before the [insert local term for coronavirus] pandemic, do you now feel more lonely, less lonely, or the same as you did before? By lonely, I mean how much you feel emotionally isolated from people.",NA
US,covid_comparison_lonely,DK/NR,0.008861241031921168,0.0022601783952823536,0.00536925723981382,0.014590977299683918,19,"Compared to before the [insert local term for coronavirus] pandemic, do you now feel more lonely, less lonely, or the same as you did before? By lonely, I mean how much you feel emotionally isolated from people.",NA
BR,social_media_is_user_30d,No,0.21059330115425495,0.012089869137568165,0.18786767553752887,0.23527157417132216,459,"Have you used ANY social media, for example [Insert 5 local social media examples] in the past 30 days?","[Insert 5 local social media examples] was replaced with the following in each country: Brazil: WhatsApp, Instagram, Facebook, TikTok or Telegram; Egypt: WhatsApp, Facebook, Instagram, Telegram or Twitter; France: WhatsApp, Facebook, Instagram, Snapchat, or Tik Tok; India: WhatsApp, Facebook, Instagram, Telegram or Snapchat; Indonesia: WhatsApp, Instagram, Facebook, Telegram or TikTok; Mexico: WhatsApp, Facebook, Instagram, TikTok or Twitter; U.S.: Facebook, Instagram, TikTok, Snapchat, or WhatsApp"
BR,social_media_is_user_30d,Yes,0.7889986177432421,0.01207752351579571,0.7643494043182579,0.8117046696138304,1540,"Have you used ANY social media, for example [Insert 5 local social media examples] in the past 30 days?","[Insert 5 local social media examples] was replaced with the following in each country: Brazil: WhatsApp, Instagram, Facebook, TikTok or Telegram; Egypt: WhatsApp, Facebook, Instagram, Telegram or Twitter; France: WhatsApp, Facebook, Instagram, Snapchat, or Tik Tok; India: WhatsApp, Facebook, Instagram, Telegram or Snapchat; Indonesia: WhatsApp, Instagram, Facebook, Telegram or TikTok; Mexico: WhatsApp, Facebook, Instagram, TikTok or Twitter; U.S.: Facebook, Instagram, TikTok, Snapchat, or WhatsApp"
BR,social_media_is_user_30d,DK/NR,4.080811032964793e-4,4.081649523177236e-4,5.740580710446279e-5,0.002894727919769206,1,"Have you used ANY social media, for example [Insert 5 local social media examples] in the past 30 days?","[Insert 5 local social media examples] was replaced with the following in each country: Brazil: WhatsApp, Instagram, Facebook, TikTok or Telegram; Egypt: WhatsApp, Facebook, Instagram, Telegram or Twitter; France: WhatsApp, Facebook, Instagram, Snapchat, or Tik Tok; India: WhatsApp, Facebook, Instagram, Telegram or Snapchat; Indonesia: WhatsApp, Instagram, Facebook, Telegram or TikTok; Mexico: WhatsApp, Facebook, Instagram, TikTok or Twitter; U.S.: Facebook, Instagram, TikTok, Snapchat, or WhatsApp"
EG,social_media_is_user_30d,No,0.34118148109048396,0.014310611848524942,0.31370628490850405,0.3697665147834963,619,"Have you used ANY social media, for example [Insert 5 local social media examples] in the past 30 days?","[Insert 5 local social media examples] was replaced with the following in each country: Brazil: WhatsApp, Instagram, Facebook, TikTok or Telegram; Egypt: WhatsApp, Facebook, Instagram, Telegram or Twitter; France: WhatsApp, Facebook, Instagram, Snapchat, or Tik Tok; India: WhatsApp, Facebook, Instagram, Telegram or Snapchat; Indonesia: WhatsApp, Instagram, Facebook, Telegram or TikTok; Mexico: WhatsApp, Facebook, Instagram, TikTok or Twitter; U.S.: Facebook, Instagram, TikTok, Snapchat, or WhatsApp"
EG,social_media_is_user_30d,Yes,0.6584247399110299,0.014318590352618276,0.6298252006931426,0.685916576369242,1382,"Have you used ANY social media, for example [Insert 5 local social media examples] in the past 30 days?","[Insert 5 local social media examples] was replaced with the following in each country: Brazil: WhatsApp, Instagram, Facebook, TikTok or Telegram; Egypt: WhatsApp, Facebook, Instagram, Telegram or Twitter; France: WhatsApp, Facebook, Instagram, Snapchat, or Tik Tok; India: WhatsApp, Facebook, Instagram, Telegram or Snapchat; Indonesia: WhatsApp, Instagram, Facebook, Telegram or TikTok; Mexico: WhatsApp, Facebook, Instagram, TikTok or Twitter; U.S.: Facebook, Instagram, TikTok, Snapchat, or WhatsApp"
EG,social_media_is_user_30d,DK/NR,3.937789994617704e-4,3.9322016156473664e-4,5.557154365199515e-5,0.0027845793087343438,1,"Have you used ANY social media, for example [Insert 5 local social media examples] in the past 30 days?","[Insert 5 local social media examples] was replaced with the following in each country: Brazil: WhatsApp, Instagram, Facebook, TikTok or Telegram; Egypt: WhatsApp, Facebook, Instagram, Telegram or Twitter; France: WhatsApp, Facebook, Instagram, Snapchat, or Tik Tok; India: WhatsApp, Facebook, Instagram, Telegram or Snapchat; Indonesia: WhatsApp, Instagram, Facebook, Telegram or TikTok; Mexico: WhatsApp, Facebook, Instagram, TikTok or Twitter; U.S.: Facebook, Instagram, TikTok, Snapchat, or WhatsApp"
FR,social_media_is_user_30d,No,0.25809213243867507,0.012009073929381255,0.23525669940612798,0.28232581237264787,530,"Have you used ANY social media, for example [Insert 5 local social media examples] in the past 30 days?","[Insert 5 local social media examples] was replaced with the following in each country: Brazil: WhatsApp, Instagram, Facebook, TikTok or Telegram; Egypt: WhatsApp, Facebook, Instagram, Telegram or Twitter; France: WhatsApp, Facebook, Instagram, Snapchat, or Tik Tok; India: WhatsApp, Facebook, Instagram, Telegram or Snapchat; Indonesia: WhatsApp, Instagram, Facebook, Telegram or TikTok; Mexico: WhatsApp, Facebook, Instagram, TikTok or Twitter; U.S.: Facebook, Instagram, TikTok, Snapchat, or WhatsApp"
FR,social_media_is_user_30d,Yes,0.7419078675613249,0.012009073929381255,0.7176741876273521,0.7647433005938721,1470,"Have you used ANY social media, for example [Insert 5 local social media examples] in the past 30 days?","[Insert 5 local social media examples] was replaced with the following in each country: Brazil: WhatsApp, Instagram, Facebook, TikTok or Telegram; Egypt: WhatsApp, Facebook, Instagram, Telegram or Twitter; France: WhatsApp, Facebook, Instagram, Snapchat, or Tik Tok; India: WhatsApp, Facebook, Instagram, Telegram or Snapchat; Indonesia: WhatsApp, Instagram, Facebook, Telegram or TikTok; Mexico: WhatsApp, Facebook, Instagram, TikTok or Twitter; U.S.: Facebook, Instagram, TikTok, Snapchat, or WhatsApp"
ID,social_media_is_user_30d,No,0.34648671295062816,0.014594353342852005,0.31845596894622974,0.3756249283942365,630,"Have you used ANY social media, for example [Insert 5 local social media examples] in the past 30 days?","[Insert 5 local social media examples] was replaced with the following in each country: Brazil: WhatsApp, Instagram, Facebook, TikTok or Telegram; Egypt: WhatsApp, Facebook, Instagram, Telegram or Twitter; France: WhatsApp, Facebook, Instagram, Snapchat, or Tik Tok; India: WhatsApp, Facebook, Instagram, Telegram or Snapchat; Indonesia: WhatsApp, Instagram, Facebook, Telegram or TikTok; Mexico: WhatsApp, Facebook, Instagram, TikTok or Twitter; U.S.: Facebook, Instagram, TikTok, Snapchat, or WhatsApp"
ID,social_media_is_user_30d,Yes,0.648461232840384,0.01458088847342151,0.6193724428017096,0.676488116374244,1436,"Have you used ANY social media, for example [Insert 5 local social media examples] in the past 30 days?","[Insert 5 local social media examples] was replaced with the following in each country: Brazil: WhatsApp, Instagram, Facebook, TikTok or Telegram; Egypt: WhatsApp, Facebook, Instagram, Telegram or Twitter; France: WhatsApp, Facebook, Instagram, Snapchat, or Tik Tok; India: WhatsApp, Facebook, Instagram, Telegram or Snapchat; Indonesia: WhatsApp, Instagram, Facebook, Telegram or TikTok; Mexico: WhatsApp, Facebook, Instagram, TikTok or Twitter; U.S.: Facebook, Instagram, TikTok, Snapchat, or WhatsApp"
ID,social_media_is_user_30d,DK/NR,0.005052054209225811,0.0017390849523941344,0.0025702452168625766,0.009906477643407598,11,"Have you used ANY social media, for example [Insert 5 local social media examples] in the past 30 days?","[Insert 5 local social media examples] was replaced with the following in each country: Brazil: WhatsApp, Instagram, Facebook, TikTok or Telegram; Egypt: WhatsApp, Facebook, Instagram, Telegram or Twitter; France: WhatsApp, Facebook, Instagram, Snapchat, or Tik Tok; India: WhatsApp, Facebook, Instagram, Telegram or Snapchat; Indonesia: WhatsApp, Instagram, Facebook, Telegram or TikTok; Mexico: WhatsApp, Facebook, Instagram, TikTok or Twitter; U.S.: Facebook, Instagram, TikTok, Snapchat, or WhatsApp"
IN,social_media_is_user_30d,No,0.5802045576990029,0.01603285624808543,0.5484883906772432,0.6112718010675537,1069,"Have you used ANY social media, for example [Insert 5 local social media examples] in the past 30 days?","[Insert 5 local social media examples] was replaced with the following in each country: Brazil: WhatsApp, Instagram, Facebook, TikTok or Telegram; Egypt: WhatsApp, Facebook, Instagram, Telegram or Twitter; France: WhatsApp, Facebook, Instagram, Snapchat, or Tik Tok; India: WhatsApp, Facebook, Instagram, Telegram or Snapchat; Indonesia: WhatsApp, Instagram, Facebook, Telegram or TikTok; Mexico: WhatsApp, Facebook, Instagram, TikTok or Twitter; U.S.: Facebook, Instagram, TikTok, Snapchat, or WhatsApp"
IN,social_media_is_user_30d,Yes,0.3927304344440327,0.01448074607971044,0.3647319567645699,0.4214523107322308,894,"Have you used ANY social media, for example [Insert 5 local social media examples] in the past 30 days?","[Insert 5 local social media examples] was replaced with the following in each country: Brazil: WhatsApp, Instagram, Facebook, TikTok or Telegram; Egypt: WhatsApp, Facebook, Instagram, Telegram or Twitter; France: WhatsApp, Facebook, Instagram, Snapchat, or Tik Tok; India: WhatsApp, Facebook, Instagram, Telegram or Snapchat; Indonesia: WhatsApp, Instagram, Facebook, Telegram or TikTok; Mexico: WhatsApp, Facebook, Instagram, TikTok or Twitter; U.S.: Facebook, Instagram, TikTok, Snapchat, or WhatsApp"
IN,social_media_is_user_30d,DK/NR,0.027065007243582836,0.005437265161336314,0.018219364899104033,0.04003017226364529,37,"Have you used ANY social media, for example [Insert 5 local social media examples] in the past 30 days?","[Insert 5 local social media examples] was replaced with the following in each country: Brazil: WhatsApp, Instagram, Facebook, TikTok or Telegram; Egypt: WhatsApp, Facebook, Instagram, Telegram or Twitter; France: WhatsApp, Facebook, Instagram, Snapchat, or Tik Tok; India: WhatsApp, Facebook, Instagram, Telegram or Snapchat; Indonesia: WhatsApp, Instagram, Facebook, Telegram or TikTok; Mexico: WhatsApp, Facebook, Instagram, TikTok or Twitter; U.S.: Facebook, Instagram, TikTok, Snapchat, or WhatsApp"
MX,social_media_is_user_30d,No,0.26037208643741283,0.012969265510791105,0.235760647845596,0.28658929422255774,534,"Have you used ANY social media, for example [Insert 5 local social media examples] in the past 30 days?","[Insert 5 local social media examples] was replaced with the following in each country: Brazil: WhatsApp, Instagram, Facebook, TikTok or Telegram; Egypt: WhatsApp, Facebook, Instagram, Telegram or Twitter; France: WhatsApp, Facebook, Instagram, Snapchat, or Tik Tok; India: WhatsApp, Facebook, Instagram, Telegram or Snapchat; Indonesia: WhatsApp, Instagram, Facebook, Telegram or TikTok; Mexico: WhatsApp, Facebook, Instagram, TikTok or Twitter; U.S.: Facebook, Instagram, TikTok, Snapchat, or WhatsApp"
MX,social_media_is_user_30d,Yes,0.7389877518110528,0.013037630061140061,0.7126317825262498,0.7637279156209349,1465,"Have you used ANY social media, for example [Insert 5 local social media examples] in the past 30 days?","[Insert 5 local social media examples] was replaced with the following in each country: Brazil: WhatsApp, Instagram, Facebook, TikTok or Telegram; Egypt: WhatsApp, Facebook, Instagram, Telegram or Twitter; France: WhatsApp, Facebook, Instagram, Snapchat, or Tik Tok; India: WhatsApp, Facebook, Instagram, Telegram or Snapchat; Indonesia: WhatsApp, Instagram, Facebook, Telegram or TikTok; Mexico: WhatsApp, Facebook, Instagram, TikTok or Twitter; U.S.: Facebook, Instagram, TikTok, Snapchat, or WhatsApp"
MX,social_media_is_user_30d,DK/NR,6.401617516032752e-4,5.072221471917547e-4,1.353528135121408e-4,0.0030220048598655755,2,"Have you used ANY social media, for example [Insert 5 local social media examples] in the past 30 days?","[Insert 5 local social media examples] was replaced with the following in each country: Brazil: WhatsApp, Instagram, Facebook, TikTok or Telegram; Egypt: WhatsApp, Facebook, Instagram, Telegram or Twitter; France: WhatsApp, Facebook, Instagram, Snapchat, or Tik Tok; India: WhatsApp, Facebook, Instagram, Telegram or Snapchat; Indonesia: WhatsApp, Instagram, Facebook, Telegram or TikTok; Mexico: WhatsApp, Facebook, Instagram, TikTok or Twitter; U.S.: Facebook, Instagram, TikTok, Snapchat, or WhatsApp"
US,social_media_is_user_30d,No,0.2617865835906184,0.010980844467838837,0.24083657546854217,0.2838775390239677,606,"Have you used ANY social media, for example [Insert 5 local social media examples] in the past 30 days?","[Insert 5 local social media examples] was replaced with the following in each country: Brazil: WhatsApp, Instagram, Facebook, TikTok or Telegram; Egypt: WhatsApp, Facebook, Instagram, Telegram or Twitter; France: WhatsApp, Facebook, Instagram, Snapchat, or Tik Tok; India: WhatsApp, Facebook, Instagram, Telegram or Snapchat; Indonesia: WhatsApp, Instagram, Facebook, Telegram or TikTok; Mexico: WhatsApp, Facebook, Instagram, TikTok or Twitter; U.S.: Facebook, Instagram, TikTok, Snapchat, or WhatsApp"
US,social_media_is_user_30d,Yes,0.7365262814837708,0.011009567723106625,0.7143826520055033,0.7575358168283999,1407,"Have you used ANY social media, for example [Insert 5 local social media examples] in the past 30 days?","[Insert 5 local social media examples] was replaced with the following in each country: Brazil: WhatsApp, Instagram, Facebook, TikTok or Telegram; Egypt: WhatsApp, Facebook, Instagram, Telegram or Twitter; France: WhatsApp, Facebook, Instagram, Snapchat, or Tik Tok; India: WhatsApp, Facebook, Instagram, Telegram or Snapchat; Indonesia: WhatsApp, Instagram, Facebook, Telegram or TikTok; Mexico: WhatsApp, Facebook, Instagram, TikTok or Twitter; U.S.: Facebook, Instagram, TikTok, Snapchat, or WhatsApp"
US,social_media_is_user_30d,DK/NR,0.0016871349256227857,0.0010691735974526389,4.866273775898194e-4,0.005832008427936286,3,"Have you used ANY social media, for example [Insert 5 local social media examples] in the past 30 days?","[Insert 5 local social media examples] was replaced with the following in each country: Brazil: WhatsApp, Instagram, Facebook, TikTok or Telegram; Egypt: WhatsApp, Facebook, Instagram, Telegram or Twitter; France: WhatsApp, Facebook, Instagram, Snapchat, or Tik Tok; India: WhatsApp, Facebook, Instagram, Telegram or Snapchat; Indonesia: WhatsApp, Instagram, Facebook, Telegram or TikTok; Mexico: WhatsApp, Facebook, Instagram, TikTok or Twitter; U.S.: Facebook, Instagram, TikTok, Snapchat, or WhatsApp"
BR,gender,Male,0.4813974161842604,0.012473625345558657,0.4570072153192532,0.5058765939013417,819,NA,Coded by interviewer
BR,gender,Female,0.5186025838157395,0.012473625345558657,0.4941234060986583,0.5429927846807466,1181,NA,Coded by interviewer
EG,gender,Male,0.5132518925641917,0.012299728464175964,0.4891265385041138,0.5373156566068262,998,NA,Coded by interviewer
EG,gender,Female,0.48674810743580843,0.012299728464175964,0.4626843433931739,0.5108734614958863,1004,NA,Coded by interviewer
FR,gender,Male,0.4819076968376005,0.01389456959970707,0.45474838455803346,0.5091743346881198,1028,NA,Coded by interviewer
FR,gender,Female,0.5180923031623997,0.01389456959970707,0.49082566531188043,0.5452516154419667,972,NA,Coded by interviewer
ID,gender,Male,0.4886956425691322,0.015336535419279039,0.45870582713000124,0.5187670571455499,854,NA,Coded by interviewer
ID,gender,Female,0.5113043574308677,0.015336535419279039,0.48123294285445023,0.5412941728699988,1223,NA,Coded by interviewer
IN,gender,Male,0.5124363665112063,0.016492988183717673,0.48009546715609003,0.5446734746910332,1053,NA,Coded by interviewer
IN,gender,Female,0.48756363348879367,0.016492988183717673,0.4553265253089669,0.51990453284391,947,NA,Coded by interviewer
MX,gender,Male,0.4698379280447379,0.013409797303522784,0.4436560964056993,0.49618682910665435,825,NA,Coded by interviewer
MX,gender,Female,0.5301620719552621,0.013409797303522784,0.5038131708933458,0.5563439035943007,1176,NA,Coded by interviewer
US,gender,Male,0.4870776575330348,0.012891967988592462,0.4618578430660601,0.5123634409722125,1088,NA,Coded by interviewer
US,gender,Female,0.5129223424669653,0.012891967988592462,0.48763655902778746,0.5381421569339399,928,NA,Coded by interviewer
BR,age_bucket,15-18,0.09264798669168271,0.007431985556986462,0.07907040709361057,0.10828290633954504,111,Please tell me your age.,NA
BR,age_bucket,19-29,0.21134657431360918,0.01055214842932237,0.19139964006227178,0.23277387388448853,388,Please tell me your age.,NA
BR,age_bucket,30-44,0.2841930442675515,0.010822043965387043,0.26346216052331584,0.3058777272453813,524,Please tell me your age.,NA
BR,age_bucket,45-64,0.2735312866387611,0.011869534895766422,0.25088782535556103,0.2974070415736691,604,Please tell me your age.,NA
BR,age_bucket,65+,0.13828110849808417,0.008518166741082725,0.1224119379725357,0.1558421930092978,373,Please tell me your age.,NA
EG,age_bucket,15-18,0.13602473180633923,0.010684916783141367,0.11640224627444577,0.15836222551647489,213,Please tell me your age.,NA
EG,age_bucket,19-29,0.2681202090960915,0.013711860953574352,0.2421055726423784,0.29583902793579386,491,Please tell me your age.,NA
EG,age_bucket,30-44,0.30632936529294436,0.01306922669344386,0.2813218430629175,0.33253130438809064,721,Please tell me your age.,NA
EG,age_bucket,45-64,0.2641804087701695,0.011569314520341458,0.2421308506866448,0.2874762484501231,533,Please tell me your age.,NA
EG,age_bucket,65+,0.025345287061963533,0.004674649664573162,0.017628038751800086,0.03631611744479872,44,Please tell me your age.,NA
FR,age_bucket,15-18,0.01801224627252715,0.004612430628861576,0.010881434382705201,0.029675816068298663,16,Please tell me your age.,NA
FR,age_bucket,19-29,0.1910366376173872,0.011639062313621612,0.16925197121871813,0.21489991104200054,306,Please tell me your age.,NA
FR,age_bucket,30-44,0.2193947857170059,0.011765528204872951,0.19720114397321245,0.24332910201337665,397,Please tell me your age.,NA
FR,age_bucket,45-64,0.31887130602181996,0.012510803753645251,0.29486090722929265,0.3438833674996472,751,Please tell me your age.,NA
FR,age_bucket,65+,0.248075514123768,0.011757474259772128,0.2257488078313782,0.27183508623749403,522,Please tell me your age.,NA
FR,age_bucket,NR,0.004609510436426205,0.001962092351187574,0.001998467628591016,0.010595720796316934,8,Please tell me your age.,NA
ID,age_bucket,15-18,0.08866530962905714,0.008631420723155146,0.07313792310751728,0.10710825921132117,151,Please tell me your age.,NA
ID,age_bucket,19-29,0.2259109857003718,0.009026262380160632,0.20870711803725367,0.2440955205879917,447,Please tell me your age.,NA
ID,age_bucket,30-44,0.3212767551720026,0.013434884711575766,0.2955253059845126,0.348163145071776,742,Please tell me your age.,NA
ID,age_bucket,45-64,0.2942059588475319,0.011843596327476365,0.2715323444001513,0.31794652604493356,613,Please tell me your age.,NA
ID,age_bucket,65+,0.06994099273086961,0.007547125341431788,0.05651614269673004,0.08626321649968069,124,Please tell me your age.,NA
IN,age_bucket,15-18,0.11927824749016458,0.009304375851975497,0.10220862439399922,0.13875802987870894,194,Please tell me your age.,NA
IN,age_bucket,19-29,0.27482567412438147,0.010391969716905225,0.2549278926417813,0.2956602368630601,590,Please tell me your age.,NA
IN,age_bucket,30-44,0.30255759077680505,0.011424437830762047,0.28064023055469395,0.325412337489604,659,Please tell me your age.,NA
IN,age_bucket,45-64,0.2472399572450599,0.011308130472539403,0.2257433646100308,0.2700695526085241,470,Please tell me your age.,NA
IN,age_bucket,65+,0.05609853038292653,0.007322303857141148,0.043354928685120676,0.07230482877245384,87,Please tell me your age.,NA
MX,age_bucket,15-18,0.07445678494354169,0.007773058572184483,0.06058024936415352,0.09120329515045429,106,Please tell me your age.,NA
MX,age_bucket,19-29,0.25645519041910003,0.011984164982690806,0.2336730650340062,0.28064504022280057,486,Please tell me your age.,NA
MX,age_bucket,30-44,0.2794973255756099,0.0112082350724511,0.2580609660806918,0.3019895644844816,554,Please tell me your age.,NA
MX,age_bucket,45-64,0.2695039138714813,0.010610499399623835,0.2492153565599338,0.2908044031770542,594,Please tell me your age.,NA
MX,age_bucket,65+,0.12008678520474156,0.008604899912427333,0.10421361702516312,0.13800518329679762,261,Please tell me your age.,NA
US,age_bucket,15-18,0.031165061460785893,0.006363174466508256,0.02083727796372,0.04636929602798394,27,Please tell me your age.,NA
US,age_bucket,19-29,0.19684207558894948,0.011480271677856136,0.1753013935893331,0.22032250665337735,268,Please tell me your age.,NA
US,age_bucket,30-44,0.2369617049183696,0.011435879833543995,0.21527706085181236,0.2601066160548229,400,Please tell me your age.,NA
US,age_bucket,45-64,0.2955085217071725,0.011199888473017295,0.27403454572707475,0.3179283065065215,657,Please tell me your age.,NA
US,age_bucket,65+,0.20324947107633634,0.008773413220304586,0.18659021241348134,0.22099201085339348,594,Please tell me your age.,NA
US,age_bucket,NR,0.03627316528574108,0.005113648607534953,0.027477887623271267,0.0477454722944683,70,Please tell me your age.,NA
BR,household_composition_adults_15_or_older,1,0.10459610824005514,0.006033014357167873,0.09334532794128506,0.11702789606459012,476,"Including yourself, how many people, age 15 or older, currently live in this household?",NA
BR,household_composition_adults_15_or_older,2+,0.8954038917599448,0.006033014357167873,0.8829721039354098,0.906654672058715,1524,"Including yourself, how many people, age 15 or older, currently live in this household?",NA
EG,household_composition_adults_15_or_older,1,0.02718115809883953,0.0035185589923566666,0.02107135612856796,0.034999205530430434,113,"Including yourself, how many people, age 15 or older, currently live in this household?",NA
EG,household_composition_adults_15_or_older,2+,0.9728188419011605,0.0035185589923566666,0.9650007944695697,0.9789286438714321,1889,"Including yourself, how many people, age 15 or older, currently live in this household?",NA
FR,household_composition_adults_15_or_older,1,0.32479488602916384,0.012476663256452402,0.30082798089740587,0.3497161550053253,780,"Including yourself, how many people, age 15 or older, currently live in this household?",NA
FR,household_composition_adults_15_or_older,2+,0.6704021137119216,0.012534110275411209,0.6453810254295176,0.6944934806157786,1212,"Including yourself, how many people, age 15 or older, currently live in this household?",NA
FR,household_composition_adults_15_or_older,DK/NR,0.004803000258921714,0.0020621633286348217,0.0020672077227950605,0.011119065356088883,8,"Including yourself, how many people, age 15 or older, currently live in this household?",NA
ID,household_composition_adults_15_or_older,1,0.06068134828827815,0.005955587429273428,0.05000379623815677,0.0734626163381267,296,"Including yourself, how many people, age 15 or older, currently live in this household?",NA
ID,household_composition_adults_15_or_older,2+,0.9393186517117219,0.005955587429273426,0.9265373836618733,0.9499962037618433,1781,"Including yourself, how many people, age 15 or older, currently live in this household?",NA
IN,household_composition_adults_15_or_older,1,0.001118048843004364,4.6553650795071573e-4,4.941038113374017e-4,0.00252790722755547,6,"Including yourself, how many people, age 15 or older, currently live in this household?",NA
IN,household_composition_adults_15_or_older,2+,0.9980708164844554,9.358515253488792e-4,0.9950127032099451,0.9992551579596544,1993,"Including yourself, how many people, age 15 or older, currently live in this household?",NA
IN,household_composition_adults_15_or_older,DK/NR,8.11134674518668e-4,8.110532222809193e-4,1.1412211743196551e-4,0.005740781304341913,1,"Including yourself, how many people, age 15 or older, currently live in this household?",NA
MX,household_composition_adults_15_or_older,1,0.16520289288452233,0.010153390751351209,0.14624642779716177,0.18608094686801724,646,"Including yourself, how many people, age 15 or older, currently live in this household?",NA
MX,household_composition_adults_15_or_older,2+,0.8336529343653906,0.01016058560948175,0.8127684131759796,0.8526303045982155,1353,"Including yourself, how many people, age 15 or older, currently live in this household?",NA
MX,household_composition_adults_15_or_older,DK/NR,0.001144172751304788,7.478121116782667e-4,3.1749681664430373e-4,0.004114430601651365,2,"Including yourself, how many people, age 15 or older, currently live in this household?",NA
US,household_composition_adults_15_or_older,1,0.2599499633522567,0.010807521904450326,0.2393282132278769,0.28169058006987335,625,"Including yourself, how many people, age 15 or older, currently live in this household?",NA
US,household_composition_adults_15_or_older,2+,0.7070508328431039,0.011552294138790541,0.6839019156458694,0.7291758031090595,1346,"Including yourself, how many people, age 15 or older, currently live in this household?",NA
US,household_composition_adults_15_or_older,DK/NR,0.03299920380454959,0.005735912893064045,0.023428088825090697,0.04629506073459209,45,"Including yourself, how many people, age 15 or older, currently live in this household?",NA
BR,household_composition_children_under_15,0,0.5350608865035749,0.01283696693737717,0.509826438793297,0.5601171115031205,1167,How many children under 15 years of age are now living in your household?,NA
BR,household_composition_children_under_15,1+,0.46434979451408653,0.012932381652241243,0.4391098454189528,0.4897736920469548,832,How many children under 15 years of age are now living in your household?,NA
BR,household_composition_children_under_15,DK/NR,5.893190124945248e-4,5.88163383338631e-4,8.323739099641137e-5,0.004159566551350928,1,How many children under 15 years of age are now living in your household?,NA
EG,household_composition_children_under_15,0,0.3753048946890089,0.013465169911466103,0.3492994474489022,0.4020501834288269,706,How many children under 15 years of age are now living in your household?,NA
